# maestro2tex monte carlo -- test=dac_mc_wpsu samples=200
#@ donominal=no numruns=20 sampling=lds section=castalia_pm_25 seed=12345 temp=25 variations=all
#! v_zs			value(vout 0)
#! v_fs			value(vout 4095)
#! lsb			((v_fs - v_zs) / 4095)
#! inl_min			ymin(inl_wave)
#! inl_lsb			ymax(abs(inl_wave))
#! dnl_max			ymax(dnl_wave)
#! dnl_min	-1.0		ymin(dnl_wave)
#! dnl_lsb			ymax(abs(dnl_wave))
#! n_zs			value(vout_n 0)
#! n_fs			value(vout_n 4095)
#! lsb_n			((n_fs - n_zs) / 4095)
#! inl_n_max			ymax(inl_n_wave)
#! inl_n_min			ymin(inl_n_wave)
#! inl_n_lsb		1.0	ymax(abs(inl_n_wave))
#! dnl_n_max			ymax(dnl_n_wave)
#! dnl_n_min	-1.0		ymin(dnl_n_wave)
#! dnl_n_lsb		0.75	ymax(abs(dnl_n_wave))
#! dnl_n_msb			value(dnl_n_wave 2048)
#! voff_dac			v_zs
#! vfs_dac			v_fs
#! voff_lsb			(n_zs / lsb_n)
#! gain_err			(((n_fs - n_zs) / (4095.0 / 4096.0)) - 1)
#! vddac_max			ymax(vddac_c)
#! vddac_min			ymin(vddac_c)
#! vddac_pp		0.000133	(vddac_max - vddac_min)
#! vddac_droop			(value(vddac_c 0) - vddac_min)
#! code_vdac_min			xmin(vddac_c)
#! inl_from_ref			ymax(abs(vref_err_lsb))
3.59818e-05	2.1159	0.000516695	-38.0681	38.0681	8.97858	-11.1031	11.1031	1.69987e-05	0.999735	0.000244131	1.32065	-1.7706	1.7706	0.494751	-2.82258	2.82258	-2.82258	3.59818e-05	2.1159	0.0696291	-3.77297e-05	2.11674	2.09103	0.0257106	0.0257106	1365	37.7929
4.7048e-05	2.22619	0.000543624	-41.4587	41.4587	10.2368	-12.4438	12.4438	2.11155e-05	0.99973	0.000244129	1.21458	-1.70325	1.70325	0.497109	-2.7409	2.7409	-2.7409	4.7048e-05	2.22619	0.0864933	-4.65399e-05	2.22812	2.19762	0.0305006	0.0305006	1365	42.7813
3.64239e-05	2.12118	0.000517985	-34.3161	34.3161	8.15673	-10.0988	10.0988	1.71665e-05	0.999735	0.000244131	0.709301	-1.12253	1.12253	0.616589	-0.987662	0.987662	0.616589	3.64239e-05	2.12118	0.0703165	-3.7553e-05	2.1218	2.09848	0.0233227	0.0233227	1365	34.1846
3.40943e-05	2.09414	0.000511381	-32.0153	32.0153	7.49664	-9.38817	9.38817	1.62786e-05	0.999736	0.000244132	0.870563	-1.24727	1.24727	1.65549	-0.708718	1.65549	1.65549	3.40943e-05	2.09414	0.0666797	-3.6188e-05	2.09469	2.07308	0.0216126	0.0213421	1365	31.6181
4.26138e-05	2.18593	0.000533795	-37.684	37.684	8.98755	-11.0864	11.0864	1.94855e-05	0.999733	0.00024413	0.803502	-1.24481	1.24481	1.03527	-0.864772	1.03527	0.793648	4.26138e-05	2.18593	0.0798162	-4.27457e-05	2.18695	2.16042	0.0265276	0.0265276	1365	37.7687
5.15822e-05	2.26398	0.000552852	-41.3902	41.3902	10.5069	-12.6998	12.6998	2.27589e-05	0.999729	0.000244128	0.363381	-0.873467	0.873467	0.151682	-0.942475	0.942475	-0.942475	5.15822e-05	2.26398	0.0932249	-5.00884e-05	2.26647	2.23459	0.0318729	0.0318729	1365	44.0164
4.3376e-05	2.19367	0.000535683	-38.3606	38.3606	8.87795	-11.0461	11.0461	1.97675e-05	0.999732	0.00024413	2.11393	-2.46765	2.46765	0.259298	-4.58157	4.58157	-4.58157	4.3376e-05	2.19367	0.0809711	-4.35156e-05	2.19431	2.1678	0.0265139	0.0265139	1365	37.5295
4.13302e-05	2.17406	0.000530897	-37.7458	37.7458	8.40319	-10.6051	10.6051	1.90091e-05	0.999732	0.00024413	1.19991	-1.53115	1.53115	0.644777	-2.59974	2.59974	0.378704	4.13302e-05	2.17406	0.0778644	-4.23916e-05	2.17465	2.14907	0.0255757	0.0251684	1365	35.8567
3.82896e-05	2.14146	0.000522935	-36.71	36.71	9.06808	-11.1389	11.1389	1.78713e-05	0.999735	0.000244131	2.08175	-2.52635	2.52635	4.39439	-0.7088	4.39439	4.39439	3.82896e-05	2.14146	0.0732037	-3.90784e-05	2.14252	2.11642	0.026095	0.026095	1365	37.9485
3.5724e-05	2.1138	0.000516182	-33.9527	33.9527	7.73683	-9.75772	9.75772	1.69007e-05	0.999736	0.000244132	0.975359	-1.35875	1.35875	0.125182	-1.94146	1.94146	-1.94146	3.5724e-05	2.1138	0.0692277	-3.68814e-05	2.11436	2.09137	0.0229938	0.0223951	1365	32.7864
