# maestro2tex monte carlo -- test=rp_mc samples=200
#@ donominal=no numruns=200 sampling=lds section=castalia_pm_25 seed=12345 temp=25 variations=mismatch
#! r_mc_0			value(r_mc 0)
#! r_mc_64			value(r_mc 64)
#! r_mc_63			value(r_mc 63)
#! seam_63_64			(r_mc_64 - r_mc_63)
#! r_mc_319			value(r_mc 319)
19629.1	403712	396271	7440.13	1930940
19692.1	403620	396163	7457.7	1931680
19533.3	404265	396707	7558.15	1933120
19716.1	403637	396855	6782.05	1932490
19770.7	403781	396978	6803	1933010
19568.6	403880	396085	7794.64	1932550
19550	403587	396154	7433	1931860
19721.6	404173	396992	7181.36	1931940
19653.2	403881	396579	7301.93	1932520
19573.8	403803	396537	7266.26	1932560
19672.9	403656	396681	6975.9	1932340
19628.5	403852	396111	7741.55	1930910
19708.9	404213	396235	7978.28	1931410
19483.3	403637	395997	7639.71	1931980
19676.7	404516	396311	8205.14	1933270
19622.7	403766	396529	7237.15	1931600
19672.3	403547	396957	6589.99	1932370
19548.8	403863	396746	7117.49	1932560
19678.6	404142	396747	7395.05	1932360
19687.3	403478	396000	7477.47	1931000
19740.1	403576	396608	6967.95	1932030
19656.9	404297	396871	7426.03	1932950
19573.8	404131	395918	8213.51	1931380
19748.2	404658	396380	8278.07	1932540
19577.4	404233	395972	8260.45	1932890
19629.5	403085	397207	5878.15	1931870
19660.5	403357	396126	7231.4	1931870
19615.7	403586	396613	6973.51	1932180
19528.2	403443	396179	7263.76	1931550
19716.4	404517	396401	8115.96	1933010
19531.2	403781	396502	7278.02	1932040
19630.3	403248	396349	6899.43	1931750
19676.3	403656	396152	7504.02	1931030
19619.6	404414	396512	7901.53	1932690
19588.8	403262	396013	7248.72	1931250
19775.2	404071	396734	7337.33	1932490
19647.4	404524	396762	7762.07	1932750
19713.8	403291	396849	6441.94	1931040
19547	403441	395873	7567.81	1931060
19723.5	404336	396685	7651.1	1933160
19702.7	404222	395643	8579.02	1932060
19616.8	403487	396388	7098.91	1931490
19737.8	403184	397115	6069.6	1931990
19655	404128	396504	7624.13	1932580
19673.7	404671	396502	8168.46	1933340
19610.6	403827	396398	7428.86	1931520
19650	403512	396438	7074.13	1932410
19549.8	404329	396689	7640.5	1932620
19660.6	404080	396452	7628.27	1932410
19602.3	403178	396283	6894.44	1931130
19765.6	404366	396547	7818.64	1933280
19504.4	403609	396089	7520.21	1930800
19491.6	404215	395607	8607.59	1931650
