# maestro2tex monte carlo -- test=mc_cell samples=200
#@ donominal=no numruns=40 sampling=lds section=castalia_pm_25 seed=12345 temp=37 variations=all
#! ugf			cross(dB20(getData(\"loopGain\" ?result \"stb\")) 0 1 \"falling\")
#! pm	60.0		value(phase(getData(\"loopGain\" ?result \"stb\")) ugf)
#! fpc			cross(phase(getData(\"loopGain\" ?result \"stb\")) 0 1 \"falling\")
#! gm	10.0		(- value(dB20(getData(\"loopGain\" ?result \"stb\")) fpc))
#! aol_db			ymax(dB20(getData(\"loopGain\" ?result \"stb\")))
#! i_tot			abs(IDC(\"/POWER/SRC_VDD25/PLUS\"))
#! i_src_max			ymax(icell)
#! i_sink_max			abs(ymin(icell))
#! ce_hi			ymax(VS(\"/CE\"))
#! ce_lo			ymin(VS(\"/CE\"))
#! head_hi			(VAR(\"VDD25\") - ce_hi)
#! head_lo			ce_lo
#! re_err_0			value(re_err VAR(\"V_CM\"))
#! re_err_p10			value(re_err cross(icell 1e-05 1 \"rising\"))
#! rail_hi			(VAR(\"VDD25\") - ymax(VS(\"/CE\")))
#! rail_lo			ymin(VS(\"/CE\"))
36.6096	125.357	22288700	32.4298	7.77502	5.08863e-05	2.29301e-05	2.33953e-05	1.52516	0.969257	0.974839	0.969257	0.00136731	-0.045636	0.974839	0.969257
42.4913	124.233	23735700	31.7966	8.82155	5.95073e-05	2.57155e-05	2.79763e-05	1.55859	0.914284	0.941414	0.914284	-0.000591665	-0.0427915	0.941414	0.914284
34.9355	125.811	21503200	32.2544	7.45526	4.93222e-05	2.16046e-05	2.28777e-05	1.50925	0.975468	0.990745	0.975468	-0.000398679	-0.0505778	0.990745	0.975468
34.3432	126.015	21645000	32.3162	7.33597	5.03632e-05	2.19859e-05	2.24635e-05	1.51383	0.980438	0.986169	0.980438	0.00235076	-0.0468945	0.986169	0.980438
26.3507	129.756	19681600	33.9627	5.60906	4.06745e-05	1.63313e-05	1.84615e-05	1.44598	1.02846	1.05402	1.02846	-0.00461789	-0.0741559	1.05402	1.02846
33.1528	126.429	21490200	32.6346	7.09528	5.02138e-05	2.07002e-05	2.22825e-05	1.4984	0.98261	1.0016	0.98261	-0.000813364	-0.0538751	1.0016	0.98261
40.7276	124.478	23379600	31.3563	8.52412	5.82648e-05	2.44195e-05	2.7454e-05	1.54303	0.920552	0.956966	0.920552	-0.000246525	-0.0441632	0.956966	0.920552
27.8908	128.788	19819800	33.6187	5.96768	4.22951e-05	1.80189e-05	1.8783e-05	1.46623	1.0246	1.03377	1.0246	0.00156759	-0.0591107	1.03377	1.0246
41.7127	124.342	23757300	32.0439	8.69002	5.74475e-05	2.58743e-05	2.5591e-05	1.56049	0.942908	0.939508	0.942908	0.00467921	-0.0356667	0.939508	0.942908
45.1874	123.898	24549000	31.4292	9.26793	6.30254e-05	2.68276e-05	2.92471e-05	1.57193	0.899035	0.928069	0.899035	0.000332749	-0.0392927	0.928069	0.899035
