x y z
1.2 -6.1 609.5629802
1.2 -6 607.4891021
1.2 -5.9 605.3791602
1.2 -5.8 603.2293692
1.2 -5.7 601.0355181
1.2 -5.6 598.7928996
1.2 -5.5 596.4962245
1.2 -5.4 594.1395193
1.2 -5.3 591.7160011
1.2 -5.2 589.2179254
1.2 -5.1 586.636398
1.2 -5 583.961144
1.2 -4.9 581.1802184
1.2 -4.8 578.2796458
1.2 -4.7 575.242965
1.2 -4.6 572.0506543
1.2 -4.5 568.6793995
1.2 -4.4 565.1011627
1.2 -4.3 561.2819927
1.2 -4.2 557.1805152
1.2 -4.1 552.7460282
1.2 -4 547.916148
1.2 -3.9 542.6139975
1.2 -3.8 536.745061
1.2 -3.7 530.1941089
1.2 -3.6 522.8230953
1.2 -3.5 514.4716805
1.2 -3.4 504.9627884
1.2 -3.3 494.1156021
1.2 -3.2 481.7663099
1.2 -3.1 467.7921445
1.2 -3 452.1293062
1.2 -2.9 434.7756736
1.2 -2.8 415.7769101
1.2 -2.7 395.2035935
1.2 -2.6 373.1295283
1.2 -2.5 349.6172554
1.2 -2.4 324.711461
1.2 -2.3 298.4382529
1.2 -2.2 270.8081356
1.2 -2.1 241.8216728
1.2 -2 211.4785746
1.2 -1.9 179.793849
1.2 -1.8 146.8315839
1.2 -1.7 112.7892322
1.2 -1.6 78.26283183
1.2 -1.5 45.55388145
1.2 -1.4 29.16076288
1.2 -1.3 25.9958545
1.2 -1.2 23.77527056
1.2 -1.1 21.9311068
1.2 -1 20.30998923
1.2 -0.9 18.8241853
1.2 -0.8 17.41751515
1.2 -0.7 16.05116858
1.2 -0.6 14.69522171
1.2 -0.5 13.32224751
1.2 -0.4 11.90053479
1.2 -0.3 10.38256801
1.2 -0.2 8.674284261
1.2 -0.1 6.49722242
1.2 0 0.191722558
1.2 0.1 -6.408663155
1.2 0.2 -8.620654086
1.2 0.3 -10.34908694
1.2 0.4 -11.88534491
1.2 0.5 -13.32584353
1.2 0.6 -14.71984688
1.2 0.7 -16.10114115
1.2 0.8 -17.50032241
1.2 0.9 -18.95270175
1.2 1 -20.50681397
1.2 1.1 -22.23744855
1.2 1.2 -24.27204394
1.2 1.3 -26.89009285
1.2 1.4 -40.68160562
1.2 1.5 -910.9131151
1.2 1.6 -938.6233825
1.2 1.7 -952.0495118
1.2 1.8 -961.1568368
1.2 1.9 -968.0792493
1.2 2 -973.6826385
1.2 2.1 -978.4010205
1.2 2.2 -982.4833096
1.2 2.3 -986.08574
1.2 2.4 -989.3129281
1.2 2.5 -992.2384243
1.2 2.6 -994.9159454
1.2 2.7 -997.3859406
1.2 2.8 -999.6796436
1.2 2.9 -1001.821684
1.2 3 -1003.831833
1.2 3.1 -1005.726206
1.2 3.2 -1007.518117
1.2 3.3 -1009.218692
1.2 3.4 -1010.837326
1.2 3.5 -1012.382025
1.2 3.6 -1013.859671
1.2 3.7 -1015.27622
1.2 3.8 -1016.636861
1.2 3.9 -1017.946148
1.2 4 -1019.208094
1.2 4.1 -1020.426257
1.2 4.2 -1021.603805
1.2 4.3 -1022.743572
1.2 4.4 -1023.848103
1.2 4.5 -1024.919694
1.2 4.6 -1025.960419
1.2 4.7 -1026.972163
1.2 4.8 -1027.95664
1.2 4.9 -1028.915418
1.2 5 -1029.849931
1.2 5.1 -1030.761494
1.2 5.2 -1031.651318
1.2 5.3 -1032.52052
1.2 5.4 -1033.370133
1.2 5.5 -1034.201112
1.2 5.6 -1035.014345
1.2 5.7 -1035.810655
1.2 5.8 -1036.590811
1.2 5.9 -1037.355528
1.2 6 -1038.105476
1.2 6.1 -1038.841282
1.2 6.2 -1039.563531
1.2 6.3 -1040.272774
1.2 6.4 -1040.969529
1.2 6.5 -1041.654282
1.2 6.6 -1042.327492
1.2 6.7 -1042.989591
1.2 6.8 -1043.640989
1.2 6.9 -1044.282069
1.2 7 -1044.913199
1.2 7.1 -1045.534723
1.2 7.2 -1046.14697
1.2 7.3 -1046.750251
1.2 7.4 -1047.344861
1.2 7.5 -1047.931082
1.2 7.6 -1048.509182
1.2 7.7 -1049.079414
1.2 7.8 -1049.642021
1.2 7.9 -1050.197236
1.2 8 -1050.745279
1.3 -8 545.3955963
1.3 -7.9 543.5798119
1.3 -7.8 541.7642255
1.3 -7.7 539.9476227
1.3 -7.6 538.1287687
1.3 -7.5 536.3064018
1.3 -7.4 534.4792264
1.3 -7.3 532.6459053
1.3 -7.2 530.8050518
1.3 -7.1 528.9552208
1.3 -7 527.094899
1.3 -6.9 525.2224944
1.3 -6.8 523.3363239
1.3 -6.7 521.4345999
1.3 -6.6 519.5154152
1.3 -6.5 517.5767252
1.3 -6.4 515.6163285
1.3 -6.3 513.6318435
1.3 -6.2 511.6206825
1.3 -6.1 509.5800201
1.3 -6 507.5067581
1.3 -5.9 505.3974828
1.3 -5.8 503.248415
1.3 -5.7 501.0553511
1.3 -5.6 498.8135922
1.3 -5.5 496.5178593
1.3 -5.4 494.1621907
1.3 -5.3 491.7398176
1.3 -5.2 489.2430125
1.3 -5.1 486.6629018
1.3 -5 483.9892352
1.3 -4.9 481.2100983
1.3 -4.8 478.3115529
1.3 -4.7 475.2771846
1.3 -4.6 472.0875295
1.3 -4.5 468.7193471
1.3 -4.4 465.1446924
1.3 -4.3 461.329734
1.3 -4.2 457.233251
1.3 -4.1 452.8047405
1.3 -4 447.9820772
1.3 -3.9 442.6887179
1.3 -3.8 436.830576
1.3 -3.7 430.2929624
1.3 -3.6 422.9384913
1.3 -3.5 414.6075883
1.3 -3.4 405.1239991
1.3 -3.3 394.3077022
1.3 -3.2 381.9955775
1.3 -3.1 368.0654597
1.3 -3 352.4542544
1.3 -2.9 335.1610221
1.3 -2.8 316.2335551
1.3 -2.7 295.7460222
1.3 -2.6 273.7779373
1.3 -2.5 250.4007454
1.3 -2.4 225.6732304
1.3 -2.3 199.6446865
1.3 -2.2 172.365884
1.3 -2.1 143.9124414
1.3 -2 114.4380335
1.3 -1.9 84.32298127
1.3 -1.8 54.77351915
1.3 -1.7 33.13897376
1.3 -1.6 28.79634173
1.3 -1.5 26.38408912
1.3 -1.4 24.4312624
1.3 -1.3 22.75087994
1.3 -1.2 21.24293627
1.3 -1.1 19.8445123
1.3 -1 18.51408591
1.3 -0.9 17.22300932
1.3 -0.8 15.95013319
1.3 -0.7 14.67808096
1.3 -0.6 13.39025118
1.3 -0.5 12.06763658
1.3 -0.4 10.68396861
1.3 -0.3 9.195366153
1.3 -0.2 7.510341364
1.3 -0.1 5.352684544
1.3 0 0.1126360614
1.3 0.1 -5.284782757
1.3 0.2 -7.477802799
1.3 0.3 -9.184074406
1.3 0.4 -10.69136727
1.3 0.5 -12.09316421
1.3 0.6 -13.43454603
1.3 0.7 -14.74286413
1.3 0.8 -16.03847291
1.3 0.9 -17.33995082
1.3 1 -18.66783031
1.3 1.1 -20.04855372
1.3 1.2 -21.51997458
1.3 1.3 -23.14025157
1.3 1.4 -25.00433775
1.3 1.5 -27.28563766
1.3 1.6 -30.66628955
1.3 1.7 -919.1072091
1.3 1.8 -1027.196846
1.3 1.9 -1045.484768
1.3 2 -1056.427627
1.3 2.1 -1064.337914
1.3 2.2 -1070.559994
1.3 2.3 -1075.703465
1.3 2.4 -1080.096583
1.3 2.5 -1083.936689
1.3 2.6 -1087.351847
1.3 2.7 -1090.429966
1.3 2.8 -1093.234055
1.3 2.9 -1095.810847
1.3 3 -1098.195978
1.3 3.1 -1100.417255
1.3 3.2 -1102.4968
1.3 3.3 -1104.45251
1.3 3.4 -1106.299069
1.3 3.5 -1108.048677
1.3 3.6 -1109.711582
1.3 3.7 -1111.29648
1.3 3.8 -1112.810809
1.3 3.9 -1114.260987
1.3 4 -1115.652586
1.3 4.1 -1116.990478
1.3 4.2 -1118.278949
1.3 4.3 -1119.521784
1.3 4.4 -1120.72235
1.3 4.5 -1121.883649
1.3 4.6 -1123.008374
1.3 4.7 -1124.098946
1.3 4.8 -1125.157554
1.3 4.9 -1126.186178
1.3 5 -1127.186622
1.3 5.1 -1128.160527
1.3 5.2 -1129.109396
1.3 5.3 -1130.034607
1.3 5.4 -1130.937424
1.3 5.5 -1131.819013
1.3 5.6 -1132.680451
1.3 5.7 -1133.522732
1.3 5.8 -1134.346781
1.3 5.9 -1135.153455
1.3 6 -1135.94355
1.3 6.1 -1136.71781
1.3 6.2 -1137.47693
1.3 6.3 -1138.221559
1.3 6.4 -1138.952303
1.3 6.5 -1139.669733
1.3 6.6 -1140.374383
1.3 6.7 -1141.066758
1.3 6.8 -1141.74733
1.3 6.9 -1142.416546
1.3 7 -1143.074827
1.3 7.1 -1143.722572
1.3 7.2 -1144.360157
1.3 7.3 -1144.987938
1.3 7.4 -1145.606253
1.3 7.5 -1146.215422
1.3 7.6 -1146.81575
1.3 7.7 -1147.407526
1.3 7.8 -1147.991024
1.3 7.9 -1148.566507
1.3 8 -1149.134223
1.4 -8 445.4110812
1.4 -7.9 443.5956064
1.4 -7.8 441.7803439
1.4 -7.7 439.9640806
1.4 -7.6 438.1455829
1.4 -7.5 436.3235902
1.4 -7.4 434.4968083
1.4 -7.3 432.6639017
1.4 -7.2 430.8234852
1.4 -7.1 428.9741158
1.4 -7 427.1142823
1.4 -6.9 425.2423949
1.4 -6.8 423.3567733
1.4 -6.7 421.4556328
1.4 -6.6 419.5370696
1.4 -6.5 417.5990428
1.4 -6.4 415.6393554
1.4 -6.3 413.6556307
1.4 -6.2 411.6452863
1.4 -6.1 409.6055034
1.4 -6 407.5331912
1.4 -5.9 405.4249442
1.4 -5.8 403.2769934
1.4 -5.7 401.0851465
1.4 -5.6 398.8447181
1.4 -5.5 396.5504452
1.4 -5.4 394.1963849
1.4 -5.3 391.775791
1.4 -5.2 389.280963
1.4 -5.1 386.7030599
1.4 -5 384.0318713
1.4 -4.9 381.2555317
1.4 -4.8 378.3601631
1.4 -4.7 375.3294263
1.4 -4.6 372.143952
1.4 -4.5 368.7806193
1.4 -4.4 365.2116362
1.4 -4.3 361.4033683
1.4 -4.2 357.3148504
1.4 -4.1 352.8959137
1.4 -4 348.084871
1.4 -3.9 342.8057543
1.4 -3.8 336.9652287
1.4 -3.7 330.449577
1.4 -3.6 323.1226429
1.4 -3.5 314.8263549
1.4 -3.4 305.3862123
1.4 -3.3 294.6241379
1.4 -3.2 282.3791165
1.4 -3.1 268.5313944
1.4 -3 253.021105
1.4 -2.9 235.8523315
1.4 -2.8 217.0811746
1.4 -2.7 196.7956404
1.4 -2.6 175.098445
1.4 -2.5 152.1011393
1.4 -2.4 127.9360369
1.4 -2.3 102.8003961
1.4 -2.2 77.09160148
1.4 -2.1 51.98276229
1.4 -2 34.47560983
1.4 -1.9 30.75760685
1.4 -1.8 28.38713461
1.4 -1.7 26.44574601
1.4 -1.6 24.77210933
1.4 -1.5 23.27444664
1.4 -1.4 21.89312299
1.4 -1.3 20.58835307
1.4 -1.2 19.3330091
1.4 -1.1 18.10799606
1.4 -1 16.89917004
1.4 -0.9 15.69520895
1.4 -0.8 14.48602925
1.4 -0.7 13.26140966
1.4 -0.6 12.00945257
1.4 -0.5 10.71430469
1.4 -0.4 9.351859303
1.4 -0.3 7.879757999
1.4 -0.2 6.207474198
1.4 -0.1 4.075759192
1.4 0 0.07442404804
1.4 0.1 -4.019747839
1.4 0.2 -6.19198235
1.4 0.3 -7.886512484
1.4 0.4 -9.378837705
1.4 0.5 -10.76037466
1.4 0.6 -12.07436164
1.4 0.7 -13.34559736
1.4 0.8 -14.59062786
1.4 0.9 -15.82219505
1.4 1 -17.05168741
1.4 1.1 -18.29092959
1.4 1.2 -19.55397105
1.4 1.3 -20.85937726
1.4 1.4 -22.23360522
1.4 1.5 -23.71635265
1.4 1.6 -25.36957573
1.4 1.7 -27.29432886
1.4 1.8 -29.67635696
1.4 1.9 -33.62192686
1.4 2 -1072.447446
1.4 2.1 -1129.59734
1.4 2.2 -1146.616603
1.4 2.3 -1157.115508
1.4 2.4 -1164.797056
1.4 2.5 -1170.880177
1.4 2.6 -1175.930535
1.4 2.7 -1180.257119
1.4 2.8 -1184.047486
1.4 2.9 -1187.424194
1.4 3 -1190.471821
1.4 3.1 -1193.251236
1.4 3.2 -1195.807732
1.4 3.3 -1198.175945
1.4 3.4 -1200.382961
1.4 3.5 -1202.450375
1.4 3.6 -1204.39568
1.4 3.7 -1206.233256
1.4 3.8 -1207.975062
1.4 3.9 -1209.631159
1.4 4 -1211.210087
1.4 4.1 -1212.719165
1.4 4.2 -1214.164707
1.4 4.3 -1215.552203
1.4 4.4 -1216.886456
1.4 4.5 -1218.171692
1.4 4.6 -1219.411648
1.4 4.7 -1220.609647
1.4 4.8 -1221.768658
1.4 4.9 -1222.89134
1.4 5 -1223.98009
1.4 5.1 -1225.037071
1.4 5.2 -1226.064246
1.4 5.3 -1227.063398
1.4 5.4 -1228.036154
1.4 5.5 -1228.984004
1.4 5.6 -1229.908311
1.4 5.7 -1230.81033
1.4 5.8 -1231.691219
1.4 5.9 -1232.552043
1.4 6 -1233.393792
1.4 6.1 -1234.21738
1.4 6.2 -1235.023661
1.4 6.3 -1235.813424
1.4 6.4 -1236.587409
1.4 6.5 -1237.346305
1.4 6.6 -1238.090758
1.4 6.7 -1238.821369
1.4 6.8 -1239.538708
1.4 6.9 -1240.243304
1.4 7 -1240.935658
1.4 7.1 -1241.616243
1.4 7.2 -1242.2855
1.4 7.3 -1242.943851
1.4 7.4 -1243.59169
1.4 7.5 -1244.229393
1.4 7.6 -1244.857314
1.4 7.7 -1245.47579
1.4 7.8 -1246.085138
1.4 7.9 -1246.685663
1.4 8 -1247.277653
1.5 -8 345.4361976
1.5 -7.9 343.6212509
1.5 -7.8 341.8065417
1.5 -7.7 339.9908586
1.5 -7.6 338.1729701
1.5 -7.5 336.351618
1.5 -7.4 334.5255105
1.5 -7.3 332.6933146
1.5 -7.2 330.8536485
1.5 -7.1 329.0050722
1.5 -7 327.1460786
1.5 -6.9 325.2750819
1.5 -6.8 323.3904065
1.5 -6.7 321.4902731
1.5 -6.6 319.5727837
1.5 -6.5 317.6359044
1.5 -6.4 315.6774456
1.5 -6.3 313.6950395
1.5 -6.2 311.6861136
1.5 -6.1 309.6478607
1.5 -6 307.5772031
1.5 -5.9 305.4707508
1.5 -5.8 303.3247524
1.5 -5.7 301.1350366
1.5 -5.6 298.8969427
1.5 -5.5 296.6052365
1.5 -5.4 294.2540097
1.5 -5.3 291.8365576
1.5 -5.2 289.3452293
1.5 -5.1 286.7712445
1.5 -5 284.1044667
1.5 -4.9 281.3331215
1.5 -4.8 278.4434442
1.5 -4.7 275.4192375
1.5 -4.6 272.2413115
1.5 -4.5 268.8867746
1.5 -4.4 265.3281302
1.5 -4.3 261.5321281
1.5 -4.2 257.4583083
1.5 -4.1 253.0571711
1.5 -4 248.2679223
1.5 -3.9 243.015793
1.5 -3.8 237.2090613
1.5 -3.7 230.7361749
1.5 -3.6 223.4638607
1.5 -3.5 215.2378364
1.5 -3.4 205.8885019
1.5 -3.3 195.2440671
1.5 -3.2 183.1517269
1.5 -3.1 169.5031195
1.5 -3 154.2557288
1.5 -2.9 137.4425482
1.5 -2.8 119.1713934
1.5 -2.7 99.62987399
1.5 -2.6 79.13636114
1.5 -2.5 58.38960204
1.5 -2.4 40.29032911
1.5 -2.3 34.28217179
1.5 -2.2 31.68985398
1.5 -2.1 29.60735361
1.5 -2 27.83148531
1.5 -1.9 26.26432697
1.5 -1.8 24.84000407
1.5 -1.7 23.51339755
1.5 -1.6 22.25352803
1.5 -1.5 21.03890297
1.5 -1.4 19.85432903
1.5 -1.3 18.68872941
1.5 -1.2 17.53363975
1.5 -1.1 16.3821535
1.5 -1 15.22814382
1.5 -0.9 14.06562257
1.5 -0.8 12.88810881
1.5 -0.7 11.68785596
1.5 -0.6 10.45469608
1.5 -0.5 9.174008353
1.5 -0.4 7.82267606
1.5 -0.3 6.362546926
1.5 -0.2 4.716493118
1.5 -0.1 2.710980121
1.5 0 0.05305459219
1.5 0.1 -2.653555192
1.5 0.2 -4.706578174
1.5 0.3 -6.383508791
1.5 0.4 -7.86769923
1.5 0.5 -9.240343843
1.5 0.6 -10.54194084
1.5 0.7 -11.79582933
1.5 0.8 -13.01699383
1.5 0.9 -14.21603512
1.5 1 -15.4012181
1.5 1.1 -16.57969257
1.5 1.2 -17.75836999
1.5 1.3 -18.94471802
1.5 1.4 -20.14766556
1.5 1.5 -21.37881828
1.5 1.6 -22.65424621
1.5 1.7 -23.99723104
1.5 1.8 -25.44261125
1.5 1.9 -27.04388993
1.5 2 -28.88534889
1.5 2.1 -31.1073941
1.5 2.2 -34.09815314
1.5 2.3 -101.6065132
1.5 2.4 -1218.604926
1.5 2.5 -1241.130149
1.5 2.6 -1253.340927
1.5 2.7 -1261.881648
1.5 2.8 -1268.480757
1.5 2.9 -1273.87624
1.5 3 -1278.450514
1.5 3.1 -1282.427699
1.5 3.2 -1285.950617
1.5 3.3 -1289.115985
1.5 3.4 -1291.992398
1.5 3.5 -1294.630301
1.5 3.6 -1297.067896
1.5 3.7 -1299.334822
1.5 3.8 -1301.454543
1.5 3.9 -1303.445964
1.5 4 -1305.324538
1.5 4.1 -1307.103065
1.5 4.2 -1308.792268
1.5 4.3 -1310.401222
1.5 4.4 -1311.937674
1.5 4.5 -1313.408292
1.5 4.6 -1314.818861
1.5 4.7 -1316.174426
1.5 4.8 -1317.479418
1.5 4.9 -1318.737752
1.5 5 -1319.952897
1.5 5.1 -1321.12795
1.5 5.2 -1322.265682
1.5 5.3 -1323.368584
1.5 5.4 -1324.438905
1.5 5.5 -1325.478679
1.5 5.6 -1326.489755
1.5 5.7 -1327.473818
1.5 5.8 -1328.432408
1.5 5.9 -1329.366933
1.5 6 -1330.27869
1.5 6.1 -1331.168871
1.5 6.2 -1332.038576
1.5 6.3 -1332.888822
1.5 6.4 -1333.720553
1.5 6.5 -1334.534644
1.5 6.6 -1335.331908
1.5 6.7 -1336.113104
1.5 6.8 -1336.87894
1.5 6.9 -1337.630077
1.5 7 -1338.367135
1.5 7.1 -1339.090695
1.5 7.2 -1339.8013
1.5 7.3 -1340.499464
1.5 7.4 -1341.185669
1.5 7.5 -1341.860369
1.5 7.6 -1342.523993
1.5 7.7 -1343.176946
1.5 7.8 -1343.81961
1.5 7.9 -1344.452349
1.5 8 -1345.075504
1.6 -8 245.4841629
1.6 -7.9 243.6703143
1.6 -7.8 241.8567574
1.6 -7.7 240.0422849
1.6 -7.6 238.2256698
1.6 -7.5 236.4056587
1.6 -7.4 234.5809654
1.6 -7.3 232.750263
1.6 -7.2 230.9121764
1.6 -7.1 229.0652734
1.6 -7 227.2080549
1.6 -6.9 225.3389448
1.6 -6.8 223.456278
1.6 -6.7 221.5582873
1.6 -6.6 219.6430881
1.6 -6.5 217.7086618
1.6 -6.4 215.7528365
1.6 -6.3 213.7732641
1.6 -6.2 211.7673953
1.6 -6.1 209.7324492
1.6 -6 207.6653787
1.6 -5.9 205.5628295
1.6 -5.8 203.4210918
1.6 -5.7 201.2360435
1.6 -5.6 199.0030814
1.6 -5.5 196.7170403
1.6 -5.4 194.3720945
1.6 -5.3 191.9616382
1.6 -5.2 189.4781412
1.6 -5.1 186.9129703
1.6 -5 184.2561707
1.6 -4.9 181.4961936
1.6 -4.8 178.6195579
1.6 -4.7 175.6104254
1.6 -4.6 172.4500667
1.6 -4.5 169.1161861
1.6 -4.4 165.5820683
1.6 -4.3 161.8155
1.6 -4.2 157.7774141
1.6 -4.1 153.4202084
1.6 -4 148.6857071
1.6 -3.9 143.5028043
1.6 -3.8 137.7849693
1.6 -3.7 131.4281056
1.6 -3.6 124.3097981
1.6 -3.5 116.2918523
1.6 -3.4 107.2291367
1.6 -3.3 96.9887918
1.6 -3.2 85.48498072
1.6 -3.1 72.74039309
1.6 -3 59.03104245
1.6 -2.9 45.58793502
1.6 -2.8 38.36930627
1.6 -2.7 35.5923398
1.6 -2.6 33.40187396
1.6 -2.5 31.52789396
1.6 -2.4 29.88109391
1.6 -2.3 28.39789121
1.6 -2.2 27.03116143
1.6 -2.1 25.74705088
1.6 -2 24.52152801
1.6 -1.9 23.33750894
1.6 -1.8 22.18274398
1.6 -1.7 21.04830221
1.6 -1.6 19.92749515
1.6 -1.5 18.81511872
1.6 -1.4 17.70691744
1.6 -1.3 16.59919507
1.6 -1.2 15.48851342
1.6 -1.1 14.37143315
1.6 -1 13.24425586
1.6 -0.9 12.1027226
1.6 -0.8 10.94160939
1.6 -0.7 9.754233692
1.6 -0.6 8.533176394
1.6 -0.5 7.267659857
1.6 -0.4 5.945041602
1.6 -0.3 4.553921138
1.6 -0.2 3.092861983
1.6 -0.1 1.579430121
1.6 0 0.037875768
1.6 0.1 -1.518988204
1.6 0.2 -3.069978562
1.6 0.3 -4.57381689
1.6 0.4 -6.003427765
1.6 0.5 -7.35921685
1.6 0.6 -8.654289394
1.6 0.7 -9.902742247
1.6 0.8 -11.11613368
1.6 0.9 -12.30335082
1.6 1 -13.47125512
1.6 1.1 -14.62533555
1.6 1.2 -15.77022908
1.6 1.3 -16.91012959
1.6 1.4 -18.04913719
1.6 1.5 -19.19160218
1.6 1.6 -20.3425219
1.6 1.7 -21.50806128
1.6 1.8 -22.69629459
1.6 1.9 -23.91831016
1.6 2 -25.18988792
1.6 2.1 -26.53407582
1.6 2.2 -27.98521564
1.6 2.3 -29.59532095
1.6 2.4 -31.44388346
1.6 2.5 -33.65552177
1.6 2.6 -36.53614515
1.6 2.7 -70.00750117
1.6 2.8 -1313.005977
1.6 2.9 -1338.726668
1.6 3 -1351.723497
1.6 3.1 -1360.636103
1.6 3.2 -1367.450979
1.6 3.3 -1372.987921
1.6 3.4 -1377.662501
1.6 3.5 -1381.714801
1.6 3.6 -1385.296279
1.6 3.7 -1388.508735
1.6 3.8 -1391.423951
1.6 3.9 -1394.094474
1.6 4 -1396.559946
1.6 4.1 -1398.851031
1.6 4.2 -1400.991939
1.6 4.3 -1403.002131
1.6 4.4 -1404.897485
1.6 4.5 -1406.691131
1.6 4.6 -1408.394051
1.6 4.7 -1410.015526
1.6 4.8 -1411.563471
1.6 4.9 -1413.044694
1.6 5 -1414.465089
1.6 5.1 -1415.829798
1.6 5.2 -1417.143332
1.6 5.3 -1418.409669
1.6 5.4 -1419.63234
1.6 5.5 -1420.814489
1.6 5.6 -1421.95893
1.6 5.7 -1423.06819
1.6 5.8 -1424.14455
1.6 5.9 -1425.190073
1.6 6 -1426.206634
1.6 6.1 -1427.195938
1.6 6.2 -1428.159545
1.6 6.3 -1429.098881
1.6 6.4 -1430.015259
1.6 6.5 -1430.909883
1.6 6.6 -1431.783867
1.6 6.7 -1432.63824
1.6 6.8 -1433.473955
1.6 6.9 -1434.291896
1.6 7 -1435.092886
1.6 7.1 -1435.877692
1.6 7.2 -1436.647028
1.6 7.3 -1437.401562
1.6 7.4 -1438.14192
1.6 7.5 -1438.868687
1.6 7.6 -1439.582414
1.6 7.7 -1440.283618
1.6 7.8 -1440.972785
1.6 7.9 -1441.650374
1.6 8 -1442.316817
1.7 -8 145.6125235
1.7 -7.9 143.8022014
1.7 -7.8 141.9923632
1.7 -7.7 140.1818173
1.7 -7.6 138.3693542
1.7 -7.5 136.5537398
1.7 -7.4 134.7337094
1.7 -7.3 132.9079604
1.7 -7.2 131.0751446
1.7 -7.1 129.23386
1.7 -7 127.3826419
1.7 -6.9 125.5199529
1.7 -6.8 123.6441719
1.7 -6.7 121.7535816
1.7 -6.6 119.8463549
1.7 -6.5 117.9205391
1.7 -6.4 115.9740379
1.7 -6.3 114.0045916
1.7 -6.2 112.0097531
1.7 -6.1 109.9868617
1.7 -6 107.9330115
1.7 -5.9 105.8450158
1.7 -5.8 103.7193644
1.7 -5.7 101.552175
1.7 -5.6 99.33913459
1.7 -5.5 97.07543216
1.7 -5.4 94.75567792
1.7 -5.3 92.37380875
1.7 -5.2 89.9229766
1.7 -5.1 87.39541747
1.7 -5 84.78229892
1.7 -4.9 82.07354583
1.7 -4.8 79.25764786
1.7 -4.7 76.32146177
1.7 -4.6 73.25004352
1.7 -4.5 70.02659674
1.7 -4.4 66.63275241
1.7 -4.3 63.04974622
1.7 -4.2 59.26215884
1.7 -4.1 55.27007417
1.7 -4 51.13646001
1.7 -3.9 47.21786373
1.7 -3.8 44.36081783
1.7 -3.7 42.17227662
1.7 -3.6 40.22308862
1.7 -3.5 38.44350292
1.7 -3.4 36.81163752
1.7 -3.3 35.30738512
1.7 -3.2 33.90858103
1.7 -3.1 32.59384214
1.7 -3 31.34472188
1.7 -2.9 30.1462493
1.7 -2.8 28.98664517
1.7 -2.7 27.85680011
1.7 -2.6 26.74973103
1.7 -2.5 25.66008834
1.7 -2.4 24.58374309
1.7 -2.3 23.51746053
1.7 -2.2 22.45865152
1.7 -2.1 21.4051869
1.7 -2 20.35525908
1.7 -1.9 19.30727754
1.7 -1.8 18.25978756
1.7 -1.7 17.21140396
1.7 -1.6 16.16075368
1.7 -1.5 15.10642334
1.7 -1.4 14.04692658
1.7 -1.3 12.98135406
1.7 -1.2 11.9090398
1.7 -1.1 10.82960013
1.7 -1 9.744520708
1.7 -0.9 8.658245416
1.7 -0.8 7.579340881
1.7 -0.7 6.520052496
1.7 -0.6 5.492834609
1.7 -0.5 4.505385066
1.7 -0.4 3.558174593
1.7 -0.3 2.645757627
1.7 -0.2 1.759517263
1.7 -0.1 0.8896771043
1.7 0 0.02607400899
1.7 0.1 -0.841854309
1.7 0.2 -1.725329869
1.7 0.3 -2.636521091
1.7 0.4 -3.588314832
1.7 0.5 -4.592444992
1.7 0.6 -5.654882527
1.7 0.7 -6.770129521
1.7 0.8 -7.920936226
1.7 0.9 -9.08666786
1.7 1 -10.2521659
1.7 1.1 -11.40988945
1.7 1.2 -12.55761959
1.7 1.3 -13.69583378
1.7 1.4 -14.82611045
1.7 1.5 -15.95038968
1.7 1.6 -17.07070241
1.7 1.7 -18.18911971
1.7 1.8 -19.30780271
1.7 1.9 -20.42910723
1.7 2 -21.55573515
1.7 2.1 -22.69094642
1.7 2.2 -23.83886373
1.7 2.3 -25.00492242
1.7 2.4 -26.19654758
1.7 2.5 -27.42417985
1.7 2.6 -28.70282827
1.7 2.7 -30.05442522
1.7 2.8 -31.51144931
1.7 2.9 -33.1224664
1.7 3 -34.95957619
1.7 3.1 -37.12770018
1.7 3.2 -39.82613106
1.7 3.3 -49.39131977
1.7 3.4 -1397.196709
1.7 3.5 -1433.810747
1.7 3.6 -1448.71823
1.7 3.7 -1458.488564
1.7 3.8 -1465.784113
1.7 3.9 -1471.629574
1.7 4 -1476.519748
1.7 4.1 -1480.731724
1.7 4.2 -1484.436571
1.7 4.3 -1487.747465
1.7 4.4 -1490.74324
1.7 4.5 -1493.481052
1.7 4.6 -1496.003687
1.7 4.7 -1498.344024
1.7 4.8 -1500.527885
1.7 4.9 -1502.575924
1.7 5 -1504.504931
1.7 5.1 -1506.328739
1.7 5.2 -1508.058882
1.7 5.3 -1509.705082
1.7 5.4 -1511.275611
1.7 5.5 -1512.777564
1.7 5.6 -1514.217077
1.7 5.7 -1515.59949
1.7 5.8 -1516.92948
1.7 5.9 -1518.21117
1.7 6 -1519.448207
1.7 6.1 -1520.64384
1.7 6.2 -1521.800972
1.7 6.3 -1522.922207
1.7 6.4 -1524.009894
1.7 6.5 -1525.066153
1.7 6.6 -1526.092912
1.7 6.7 -1527.091921
1.7 6.8 -1528.064781
1.7 6.9 -1529.012954
1.7 7 -1529.937784
1.7 7.1 -1530.840507
1.7 7.2 -1531.72226
1.7 7.3 -1532.584097
1.7 7.4 -1533.426991
1.7 7.5 -1534.251846
1.7 7.6 -1535.059503
1.7 7.7 -1535.850744
1.7 7.8 -1536.626297
1.7 7.9 -1537.386845
1.7 8 -1538.133025
1.8 -8 61.35248278
